period,stateid,stateDescription,sectorid,sectorName,price,price-units
2024-01,PA,Pennsylvania,IND,industrial,7.98,cents per kilowatt-hour
2024-01,PA,Pennsylvania,OTH,other,,cents per kilowatt-hour
2024-01,PA,Pennsylvania,RES,residential,17.43,cents per kilowatt-hour
2024-01,PA,Pennsylvania,TRA,transportation,10.07,cents per kilowatt-hour
2024-01,RI,Rhode Island,ALL,all sectors,25.59,cents per kilowatt-hour
2024-01,RI,Rhode Island,COM,commercial,21.21,cents per kilowatt-hour
2024-01,RI,Rhode Island,IND,industrial,20.3,cents per kilowatt-hour
2024-01,RI,Rhode Island,OTH,other,,cents per kilowatt-hour
2024-01,RI,Rhode Island,RES,residential,31.26,cents per kilowatt-hour
2024-01,RI,Rhode Island,TRA,transportation,20.29,cents per kilowatt-hour
2024-01,SC,South Carolina,ALL,all sectors,11.07,cents per kilowatt-hour
2024-01,SC,South Carolina,COM,commercial,10.79,cents per kilowatt-hour
2024-01,SC,South Carolina,IND,industrial,7.16,cents per kilowatt-hour
2024-01,SC,South Carolina,OTH,other,,cents per kilowatt-hour
2024-01,SC,South Carolina,RES,residential,13.54,cents per kilowatt-hour
2024-01,SC,South Carolina,TRA,transportation,0,cents per kilowatt-hour
2024-01,SD,South Dakota,ALL,all sectors,10.03,cents per kilowatt-hour
2024-01,SD,South Dakota,COM,commercial,9.69,cents per kilowatt-hour
2024-01,SD,South Dakota,IND,industrial,8.04,cents per kilowatt-hour
2024-01,SD,South Dakota,OTH,other,,cents per kilowatt-hour
2024-01,SD,South Dakota,RES,residential,11.18,cents per kilowatt-hour
2024-01,SD,South Dakota,TRA,transportation,0,cents per kilowatt-hour
2024-01,TN,Tennessee,ALL,all sectors,11.07,cents per kilowatt-hour
2024-01,TN,Tennessee,COM,commercial,12.03,cents per kilowatt-hour
2024-01,TN,Tennessee,IND,industrial,6.47,cents per kilowatt-hour
2024-01,TN,Tennessee,OTH,other,,cents per kilowatt-hour
2024-01,TN,Tennessee,RES,residential,12.25,cents per kilowatt-hour
2024-01,TN,Tennessee,TRA,transportation,0,cents per kilowatt-hour
2024-01,TX,Texas,ALL,all sectors,9.98,cents per kilowatt-hour
2024-01,TX,Texas,COM,commercial,8.72,cents per kilowatt-hour
2024-01,TX,Texas,IND,industrial,6.36,cents per kilowatt-hour
2024-01,TX,Texas,OTH,other,,cents per kilowatt-hour
2024-01,TX,Texas,RES,residential,14.28,cents per kilowatt-hour
2024-01,TX,Texas,TRA,transportation,6.96,cents per kilowatt-hour
2024-01,UT,Utah,ALL,all sectors,9.09,cents per kilowatt-hour
2024-01,UT,Utah,COM,commercial,8.04,cents per kilowatt-hour
2024-01,UT,Utah,IND,industrial,8.37,cents per kilowatt-hour
2024-01,UT,Utah,OTH,other,,cents per kilowatt-hour
2024-01,UT,Utah,RES,residential,10.85,cents per kilowatt-hour
2024-01,UT,Utah,TRA,transportation,12.07,cents per kilowatt-hour
2024-01,VT,Vermont,ALL,all sectors,18.05,cents per kilowatt-hour
2024-01,VT,Vermont,COM,commercial,18.35,cents per kilowatt-hour
2024-01,VT,Vermont,IND,industrial,11.56,cents per kilowatt-hour
2024-01,VT,Vermont,OTH,other,,cents per kilowatt-hour
2024-01,VT,Vermont,RES,residential,21.11,cents per kilowatt-hour
2024-01,VT,Vermont,TRA,transportation,0,cents per kilowatt-hour
2024-01,VA,Virginia,ALL,all sectors,11.12,cents per kilowatt-hour
2024-01,VA,Virginia,COM,commercial,9.62,cents per kilowatt-hour
2024-01,VA,Virginia,IND,industrial,8.63,cents per kilowatt-hour
2024-01,VA,Virginia,OTH,other,,cents per kilowatt-hour
2024-01,VA,Virginia,RES,residential,13.5,cents per kilowatt-hour
2024-01,VA,Virginia,TRA,transportation,10.03,cents per kilowatt-hour
2024-01,WA,Washington,ALL,all sectors,10.04,cents per kilowatt-hour
2024-01,WA,Washington,COM,commercial,10.45,cents per kilowatt-hour
2024-01,WA,Washington,IND,industrial,6.47,cents per kilowatt-hour
2024-01,WA,Washington,OTH,other,,cents per kilowatt-hour
2024-01,WA,Washington,RES,residential,11.09,cents per kilowatt-hour
2024-01,WA,Washington,TRA,transportation,9.83,cents per kilowatt-hour
2024-01,WV,West Virginia,ALL,all sectors,10.53,cents per kilowatt-hour
2024-01,WV,West Virginia,COM,commercial,10.74,cents per kilowatt-hour
2024-01,WV,West Virginia,IND,industrial,7.25,cents per kilowatt-hour
2024-01,WV,West Virginia,OTH,other,,cents per kilowatt-hour
2024-01,WV,West Virginia,RES,residential,13.65,cents per kilowatt-hour
2024-01,WV,West Virginia,TRA,transportation,0,cents per kilowatt-hour
2024-01,WI,Wisconsin,ALL,all sectors,12.65,cents per kilowatt-hour
2024-01,WI,Wisconsin,COM,commercial,12.36,cents per kilowatt-hour
2024-01,WI,Wisconsin,IND,industrial,8.52,cents per kilowatt-hour
2024-01,WI,Wisconsin,OTH,other,,cents per kilowatt-hour
2024-01,WI,Wisconsin,RES,residential,16.46,cents per kilowatt-hour
2024-01,WI,Wisconsin,TRA,transportation,20.1,cents per kilowatt-hour
2024-01,WY,Wyoming,ALL,all sectors,8.44,cents per kilowatt-hour
2024-01,WY,Wyoming,COM,commercial,9.2,cents per kilowatt-hour
2024-01,WY,Wyoming,IND,industrial,7.1,cents per kilowatt-hour
2024-01,WY,Wyoming,OTH,other,,cents per kilowatt-hour
2024-01,WY,Wyoming,RES,residential,10.86,cents per kilowatt-hour
2024-01,WY,Wyoming,TRA,transportation,0,cents per kilowatt-hour
2024-01,NEW,New England,ALL,all sectors,23.28,cents per kilowatt-hour
2024-01,NEW,New England,COM,commercial,20.74,cents per kilowatt-hour
2023-04,NY,New York,IND,industrial,6.78,cents per kilowatt-hour
2023-04,NY,New York,OTH,other,,cents per kilowatt-hour
2023-04,NY,New York,RES,residential,19.81,cents per kilowatt-hour
2023-04,NY,New York,TRA,transportation,14.66,cents per kilowatt-hour
2023-04,NC,North Carolina,ALL,all sectors,10.13,cents per kilowatt-hour
2023-04,NC,North Carolina,COM,commercial,9.17,cents per kilowatt-hour
2023-04,NC,North Carolina,IND,industrial,6.77,cents per kilowatt-hour
2023-04,NC,North Carolina,OTH,other,,cents per kilowatt-hour
2023-04,NC,North Carolina,RES,residential,12.91,cents per kilowatt-hour
2023-04,NC,North Carolina,TRA,transportation,8.03,cents per kilowatt-hour
2023-04,ND,North Dakota,ALL,all sectors,7.69,cents per kilowatt-hour
2023-04,ND,North Dakota,COM,commercial,6.79,cents per kilowatt-hour
2023-04,ND,North Dakota,IND,industrial,7.41,cents per kilowatt-hour
2023-04,ND,North Dakota,OTH,other,,cents per kilowatt-hour
2023-04,ND,North Dakota,RES,residential,10.28,cents per kilowatt-hour
2023-04,ND,North Dakota,TRA,transportation,0,cents per kilowatt-hour
2023-04,OH,Ohio,ALL,all sectors,10.64,cents per kilowatt-hour
2023-04,OH,Ohio,COM,commercial,10.66,cents per kilowatt-hour
2023-04,OH,Ohio,IND,industrial,6.91,cents per kilowatt-hour
2023-04,OH,Ohio,OTH,other,,cents per kilowatt-hour
2023-04,OH,Ohio,RES,residential,15.01,cents per kilowatt-hour
2023-04,OH,Ohio,TRA,transportation,5.58,cents per kilowatt-hour
2023-04,OK,Oklahoma,ALL,all sectors,8.58,cents per kilowatt-hour
2023-04,OK,Oklahoma,COM,commercial,8.53,cents per kilowatt-hour
2023-04,OK,Oklahoma,IND,industrial,5.86,cents per kilowatt-hour
2023-04,OK,Oklahoma,OTH,other,,cents per kilowatt-hour
2023-04,OK,Oklahoma,RES,residential,12.17,cents per kilowatt-hour
2023-04,OK,Oklahoma,TRA,transportation,0,cents per kilowatt-hour
2023-04,OR,Oregon,ALL,all sectors,10.34,cents per kilowatt-hour
2023-04,OR,Oregon,COM,commercial,10.03,cents per kilowatt-hour
2023-04,OR,Oregon,IND,industrial,7.67,cents per kilowatt-hour
2023-04,OR,Oregon,OTH,other,,cents per kilowatt-hour
2023-04,OR,Oregon,RES,residential,12.55,cents per kilowatt-hour
2023-04,OR,Oregon,TRA,transportation,11.46,cents per kilowatt-hour
2023-04,PA,Pennsylvania,ALL,all sectors,12.37,cents per kilowatt-hour
2023-04,PA,Pennsylvania,COM,commercial,11.31,cents per kilowatt-hour
2023-04,PA,Pennsylvania,IND,industrial,7.8,cents per kilowatt-hour
2023-04,PA,Pennsylvania,OTH,other,,cents per kilowatt-hour
2023-04,PA,Pennsylvania,RES,residential,18.36,cents per kilowatt-hour
2023-04,PA,Pennsylvania,TRA,transportation,8.65,cents per kilowatt-hour
2023-04,RI,Rhode Island,ALL,all sectors,17.63,cents per kilowatt-hour
2023-04,RI,Rhode Island,COM,commercial,13.37,cents per kilowatt-hour
2024-01,NEW,New England,IND,industrial,16.93,cents per kilowatt-hour
2024-01,NEW,New England,OTH,other,,cents per kilowatt-hour
2024-01,NEW,New England,RES,residential,27.36,cents per kilowatt-hour
2024-01,NEW,New England,TRA,transportation,13.34,cents per kilowatt-hour
2024-01,MAT,Middle Atlantic,ALL,all sectors,15.53,cents per kilowatt-hour
2024-01,MAT,Middle Atlantic,COM,commercial,14.8,cents per kilowatt-hour
2024-01,MAT,Middle Atlantic,IND,industrial,8.5,cents per kilowatt-hour
2024-01,MAT,Middle Atlantic,OTH,other,,cents per kilowatt-hour
2024-01,MAT,Middle Atlantic,RES,residential,19.68,cents per kilowatt-hour
2024-01,MAT,Middle Atlantic,TRA,transportation,13.21,cents per kilowatt-hour
2024-01,ENC,East North Central,ALL,all sectors,12.2,cents per kilowatt-hour
2024-01,ENC,East North Central,COM,commercial,11.9,cents per kilowatt-hour
2024-01,ENC,East North Central,IND,industrial,8.2,cents per kilowatt-hour
2024-01,ENC,East North Central,OTH,other,,cents per kilowatt-hour
2024-01,ENC,East North Central,RES,residential,15.75,cents per kilowatt-hour
2024-01,ENC,East North Central,TRA,transportation,10.19,cents per kilowatt-hour
2023-04,KY,Kentucky,IND,industrial,6.42,cents per kilowatt-hour
2023-04,KY,Kentucky,OTH,other,,cents per kilowatt-hour
2023-04,KY,Kentucky,RES,residential,12.79,cents per kilowatt-hour
2023-04,KY,Kentucky,TRA,transportation,0,cents per kilowatt-hour
2023-04,LA,Louisiana,ALL,all sectors,8.15,cents per kilowatt-hour
2023-04,LA,Louisiana,COM,commercial,10.2,cents per kilowatt-hour
2023-04,LA,Louisiana,IND,industrial,5.34,cents per kilowatt-hour
2023-04,LA,Louisiana,OTH,other,,cents per kilowatt-hour
2023-04,LA,Louisiana,RES,residential,11.2,cents per kilowatt-hour
2023-04,LA,Louisiana,TRA,transportation,10.51,cents per kilowatt-hour
2023-04,ME,Maine,ALL,all sectors,21.2,cents per kilowatt-hour
2023-04,ME,Maine,COM,commercial,18.9,cents per kilowatt-hour
2023-04,ME,Maine,IND,industrial,10.98,cents per kilowatt-hour
2023-04,ME,Maine,OTH,other,,cents per kilowatt-hour
2023-04,ME,Maine,RES,residential,28.61,cents per kilowatt-hour
2023-04,ME,Maine,TRA,transportation,0,cents per kilowatt-hour
2023-04,MD,Maryland,ALL,all sectors,13.84,cents per kilowatt-hour
2023-04,MD,Maryland,COM,commercial,12.64,cents per kilowatt-hour
2023-04,MD,Maryland,IND,industrial,9.62,cents per kilowatt-hour
2023-04,MD,Maryland,OTH,other,,cents per kilowatt-hour
2023-04,MD,Maryland,RES,residential,15.92,cents per kilowatt-hour
2023-04,MD,Maryland,TRA,transportation,11.18,cents per kilowatt-hour
2023-04,MA,Massachusetts,ALL,all sectors,24.95,cents per kilowatt-hour
2023-04,MA,Massachusetts,COM,commercial,21.5,cents per kilowatt-hour
2023-04,MA,Massachusetts,IND,industrial,17.55,cents per kilowatt-hour
2023-04,MA,Massachusetts,OTH,other,,cents per kilowatt-hour
2023-04,MA,Massachusetts,RES,residential,32.36,cents per kilowatt-hour
2023-04,MA,Massachusetts,TRA,transportation,7.5,cents per kilowatt-hour
2023-04,MI,Michigan,ALL,all sectors,13.14,cents per kilowatt-hour
2023-04,MI,Michigan,COM,commercial,13.28,cents per kilowatt-hour
2023-04,MI,Michigan,IND,industrial,7.73,cents per kilowatt-hour
2023-04,MI,Michigan,OTH,other,,cents per kilowatt-hour
2023-04,MI,Michigan,RES,residential,18.41,cents per kilowatt-hour
2023-04,MI,Michigan,TRA,transportation,13.6,cents per kilowatt-hour
2023-04,MN,Minnesota,ALL,all sectors,12.21,cents per kilowatt-hour
2023-04,MN,Minnesota,COM,commercial,12.48,cents per kilowatt-hour
2023-04,MN,Minnesota,IND,industrial,9.32,cents per kilowatt-hour
2023-04,MN,Minnesota,OTH,other,,cents per kilowatt-hour
2023-04,MN,Minnesota,RES,residential,14.71,cents per kilowatt-hour
2023-04,MN,Minnesota,TRA,transportation,12.44,cents per kilowatt-hour
2023-04,MS,Mississippi,ALL,all sectors,10.83,cents per kilowatt-hour
2023-04,MS,Mississippi,COM,commercial,12.71,cents per kilowatt-hour
2023-04,MS,Mississippi,IND,industrial,6.59,cents per kilowatt-hour
2023-04,MS,Mississippi,OTH,other,,cents per kilowatt-hour
2023-04,MS,Mississippi,RES,residential,13.9,cents per kilowatt-hour
2023-04,MS,Mississippi,TRA,transportation,0,cents per kilowatt-hour
2023-04,MO,Missouri,ALL,all sectors,9.96,cents per kilowatt-hour
2023-04,MO,Missouri,COM,commercial,9.38,cents per kilowatt-hour
2023-04,MO,Missouri,IND,industrial,7.27,cents per kilowatt-hour
2023-04,MO,Missouri,OTH,other,,cents per kilowatt-hour
2023-04,MO,Missouri,RES,residential,11.79,cents per kilowatt-hour
2023-04,MO,Missouri,TRA,transportation,7.88,cents per kilowatt-hour
2023-04,MT,Montana,ALL,all sectors,10.88,cents per kilowatt-hour
2023-04,MT,Montana,COM,commercial,11.97,cents per kilowatt-hour
2023-04,MT,Montana,IND,industrial,8.05,cents per kilowatt-hour
2023-04,MT,Montana,OTH,other,,cents per kilowatt-hour
2023-04,MT,Montana,RES,residential,12.26,cents per kilowatt-hour
2023-04,MT,Montana,TRA,transportation,0,cents per kilowatt-hour
2023-04,NE,Nebraska,ALL,all sectors,9.06,cents per kilowatt-hour
2023-04,NE,Nebraska,COM,commercial,8.5,cents per kilowatt-hour
2023-04,NE,Nebraska,IND,industrial,7.8,cents per kilowatt-hour
2023-04,NE,Nebraska,OTH,other,,cents per kilowatt-hour
2023-04,NE,Nebraska,RES,residential,11.19,cents per kilowatt-hour
2023-04,NE,Nebraska,TRA,transportation,0,cents per kilowatt-hour
2023-04,NV,Nevada,ALL,all sectors,12.82,cents per kilowatt-hour
2023-04,NV,Nevada,COM,commercial,11.74,cents per kilowatt-hour
2023-04,NV,Nevada,IND,industrial,9.77,cents per kilowatt-hour
2023-04,NV,Nevada,OTH,other,,cents per kilowatt-hour
2023-04,NV,Nevada,RES,residential,17.59,cents per kilowatt-hour
2023-04,NV,Nevada,TRA,transportation,13.15,cents per kilowatt-hour
2023-04,NH,New Hampshire,ALL,all sectors,23.96,cents per kilowatt-hour
2023-04,NH,New Hampshire,COM,commercial,20.84,cents per kilowatt-hour
2023-04,NH,New Hampshire,IND,industrial,15.49,cents per kilowatt-hour
2023-04,NH,New Hampshire,OTH,other,,cents per kilowatt-hour
2023-04,NH,New Hampshire,RES,residential,30.8,cents per kilowatt-hour
2023-04,NH,New Hampshire,TRA,transportation,0,cents per kilowatt-hour
2023-04,NJ,New Jersey,ALL,all sectors,14.61,cents per kilowatt-hour
2023-04,NJ,New Jersey,COM,commercial,13.62,cents per kilowatt-hour
2023-04,NJ,New Jersey,IND,industrial,10.61,cents per kilowatt-hour
2023-04,NJ,New Jersey,OTH,other,,cents per kilowatt-hour
2023-04,NJ,New Jersey,RES,residential,17.37,cents per kilowatt-hour
2023-04,NJ,New Jersey,TRA,transportation,12.48,cents per kilowatt-hour
2023-04,NM,New Mexico,ALL,all sectors,8.74,cents per kilowatt-hour
2023-04,NM,New Mexico,COM,commercial,9.98,cents per kilowatt-hour
2023-04,NM,New Mexico,IND,industrial,5.56,cents per kilowatt-hour
2023-04,NM,New Mexico,OTH,other,,cents per kilowatt-hour
2023-04,NM,New Mexico,RES,residential,13.43,cents per kilowatt-hour
2023-04,NM,New Mexico,TRA,transportation,0,cents per kilowatt-hour
2023-04,NY,New York,ALL,all sectors,16.11,cents per kilowatt-hour
2023-04,NY,New York,COM,commercial,16.12,cents per kilowatt-hour
2023-09,ENC,East North Central,TRA,transportation,7.19,cents per kilowatt-hour
2023-09,WNC,West North Central,ALL,all sectors,11.16,cents per kilowatt-hour
2023-09,WNC,West North Central,COM,commercial,11.08,cents per kilowatt-hour
2023-09,WNC,West North Central,IND,industrial,8.31,cents per kilowatt-hour
2023-09,WNC,West North Central,OTH,other,,cents per kilowatt-hour
2023-09,WNC,West North Central,RES,residential,13.95,cents per kilowatt-hour
2023-09,WNC,West North Central,TRA,transportation,13.01,cents per kilowatt-hour
2023-09,SAT,South Atlantic,ALL,all sectors,12.15,cents per kilowatt-hour
2023-09,SAT,South Atlantic,COM,commercial,10.72,cents per kilowatt-hour
2023-09,SAT,South Atlantic,IND,industrial,7.81,cents per kilowatt-hour
2023-09,SAT,South Atlantic,OTH,other,,cents per kilowatt-hour
2023-09,SAT,South Atlantic,RES,residential,14.86,cents per kilowatt-hour
2023-09,SAT,South Atlantic,TRA,transportation,9.94,cents per kilowatt-hour
2023-09,ESC,East South Central,ALL,all sectors,10.81,cents per kilowatt-hour
2023-09,ESC,East South Central,COM,commercial,11.97,cents per kilowatt-hour
2023-09,ESC,East South Central,IND,industrial,6.62,cents per kilowatt-hour
2023-09,ESC,East South Central,OTH,other,,cents per kilowatt-hour
2023-09,ESC,East South Central,RES,residential,12.97,cents per kilowatt-hour
2023-09,ESC,East South Central,TRA,transportation,0,cents per kilowatt-hour
2023-09,WSC,West South Central,ALL,all sectors,10.5,cents per kilowatt-hour
2023-09,WSC,West South Central,COM,commercial,9.44,cents per kilowatt-hour
2023-09,WSC,West South Central,IND,industrial,7.17,cents per kilowatt-hour
2023-09,WSC,West South Central,OTH,other,,cents per kilowatt-hour
2023-09,WSC,West South Central,RES,residential,13.96,cents per kilowatt-hour
2023-09,WSC,West South Central,TRA,transportation,7.68,cents per kilowatt-hour
2023-09,MTN,Mountain,ALL,all sectors,11.67,cents per kilowatt-hour
2023-09,MTN,Mountain,COM,commercial,11.55,cents per kilowatt-hour
2023-09,MTN,Mountain,IND,industrial,8.33,cents per kilowatt-hour
2023-09,MTN,Mountain,OTH,other,,cents per kilowatt-hour
2023-09,MTN,Mountain,RES,residential,14.34,cents per kilowatt-hour
2023-09,MTN,Mountain,TRA,transportation,13.87,cents per kilowatt-hour
2023-09,PACC,Pacific Contiguous,ALL,all sectors,21.33,cents per kilowatt-hour
2023-09,PACC,Pacific Contiguous,COM,commercial,22.19,cents per kilowatt-hour
2023-09,PACC,Pacific Contiguous,IND,industrial,14.86,cents per kilowatt-hour
2023-09,PACC,Pacific Contiguous,OTH,other,,cents per kilowatt-hour
2023-09,PACC,Pacific Contiguous,RES,residential,24.29,cents per kilowatt-hour
2023-09,PACC,Pacific Contiguous,TRA,transportation,14.61,cents per kilowatt-hour
2023-09,PACN,Pacific Noncontiguous,ALL,all sectors,30.88,cents per kilowatt-hour
2023-09,PACN,Pacific Noncontiguous,COM,commercial,29.74,cents per kilowatt-hour
2023-09,PACN,Pacific Noncontiguous,IND,industrial,28.46,cents per kilowatt-hour
2023-09,PACN,Pacific Noncontiguous,OTH,other,,cents per kilowatt-hour
2023-09,PACN,Pacific Noncontiguous,RES,residential,34.92,cents per kilowatt-hour
2023-09,PACN,Pacific Noncontiguous,TRA,transportation,0,cents per kilowatt-hour
2023-09,US,U.S. Total,ALL,all sectors,13.14,cents per kilowatt-hour
2023-09,US,U.S. Total,COM,commercial,13.07,cents per kilowatt-hour
2023-09,US,U.S. Total,IND,industrial,8.43,cents per kilowatt-hour
2023-09,US,U.S. Total,OTH,other,,cents per kilowatt-hour
2024-01,ME,Maine,ALL,all sectors,21.7,cents per kilowatt-hour
2024-01,ME,Maine,COM,commercial,19.39,cents per kilowatt-hour
2024-01,ME,Maine,IND,industrial,14.76,cents per kilowatt-hour
2024-01,ME,Maine,OTH,other,,cents per kilowatt-hour
2024-01,WNC,West North Central,ALL,all sectors,9.94,cents per kilowatt-hour
2024-01,WNC,West North Central,COM,commercial,9.66,cents per kilowatt-hour
2024-01,WNC,West North Central,IND,industrial,7.59,cents per kilowatt-hour
2024-01,WNC,West North Central,OTH,other,,cents per kilowatt-hour
2024-01,WNC,West North Central,RES,residential,11.81,cents per kilowatt-hour
2024-01,WNC,West North Central,TRA,transportation,9.16,cents per kilowatt-hour
2024-01,SAT,South Atlantic,ALL,all sectors,12.07,cents per kilowatt-hour
2024-01,SAT,South Atlantic,COM,commercial,11.27,cents per kilowatt-hour
2024-01,SAT,South Atlantic,IND,industrial,7.98,cents per kilowatt-hour
2024-01,SAT,South Atlantic,OTH,other,,cents per kilowatt-hour
2024-01,SAT,South Atlantic,RES,residential,13.95,cents per kilowatt-hour
2024-01,SAT,South Atlantic,TRA,transportation,10.05,cents per kilowatt-hour
2024-01,ESC,East South Central,ALL,all sectors,11.11,cents per kilowatt-hour
2024-01,ESC,East South Central,COM,commercial,12.2,cents per kilowatt-hour
